@relation PE
@attribute height numeric
@attribute weight numeric
@attribute fhl numeric
@attribute fiftyMeter numeric
@attribute zwtqq numeric
@attribute ytxs numeric
@attribute yqmp numeric
@attribute ldty numeric

@DATA
186.3,74.5,5714,7.1,16.5,10,200,245
161.9,61.5,3729,7.2,11.5,3,251,225
183.5,57.5,3923,7.1,22.4,10,210,260
177.2,75.8,4620,7.4,12.5,3,270,210
162.4,60.3,2763,7.1,8.1,5,215,255
182.4,97.2,5145,8.5,12.6,1,307,210
171.0,59.8,3771,7.2,8.6,2,252,240
168.1,61.7,3536,6.9,18.5,12,224,238
164.7,62.1,4134,8.0,31.9,5,240,230
162.7,55.8,3205,7.3,21.3,9,238,220
165.9,68.8,3816,6.8,11.5,10,250,245
167.9,63.5,5088,6.9,17.6,5,241,215
165.0,51.7,3799,7.2,19.2,7,253,225
164.4,46.1,2568,7.2,19.1,8,262,256
182.3,66.1,4134,6.9,6.6,3,230,255
171.2,53.7,4059,6.7,14.3,4,254,228
161.5,51.2,4246,7.3,22.5,5,251,248
175.7,65.2,4422,6.6,24.4,9,215,255
184.2,59.8,4066,6.9,19.3,10,227,225
164.1,54.1,3140,7.9,17.4,7,209,213
170.0,57.2,4134,7.8,5.4,5,240,260
175.4,56.4,3800,6.6,9.3,8,212,220
168.1,74.5,3517,7.6,21.2,1,245,250
168.5,65.5,2314,7.1,16.4,7,216,230
175.0,64.4,4227,7.0,10.3,3,230,227
171.8,61.3,3728,6.5,10.3,7,212,240
166.5,56.1,3380,6.5,14.5,15,225,256
168.2,77.7,3097,6.7,11.9,9,240,235
175.0,80.3,3689,6.7,5.4,4,257,225
171.4,69.6,3511,6.5,9.5,8,206,235
174.0,56.3,2824,7.0,16.7,14,230,264
170.0,64.3,1469,6.7,-6.4,5,238,230
168.4,42.7,3104,6.8,9.4,5,222,230
170.2,62.7,2982,6.0,11.7,18,232,265
170.8,59.4,3341,7.4,16.9,3,227,220
172.0,73.3,2512,6.5,4.2,1,234,230
177.6,69.9,4551,6.2,19.0,6,208,260
172.0,73.3,2512,6.4,14.8,4,220,240
171.7,58.9,3492,7.0,15.2,10,258,225
169.1,55.7,4116,6.9,10.0,4,281,220
175.2,53.3,4236,6.8,6.3,25,270,260
181.5,76.5,4591,7.8,13.0,1,267,194
176.8,67.5,3837,6.9,12.6,12,252,240
169.0,59.0,3479,7.0,6.6,6,246,215
172.0,62.0,4114,7.5,17.5,5,255,220
164.3,54.4,3267,6.3,22.3,7,205,260
165.5,47.6,2975,6.4,10.3,5,260,235
177.4,52.7,3287,7.4,8.1,9,242,220
175.2,59.5,4172,6.7,19.8,5,224,258
166.1,61.0,4134,6.4,17.8,11,230,250
169.8,55.8,3968,7.8,27.5,4,289,228
179.2,93.8,5123,7.7,29.1,3,288,238
178.6,79.0,3756,7.9,8.5,2,270,195
175.0,71.0,4916,6.5,5.1,8,240,235
170.6,59.1,2537,6.5,19.4,5,249,260
174.2,67.5,2861,7.2,19.3,11,255,223
170.6,60.8,3110,6.3,12.9,5,233,240
175.6,53.2,2347,7.0,14.5,6,235,230
174.0,66.5,3576,6.5,18.6,7,245,245
167.9,57.4,4134,6.3,16.2,9,223,245
181.9,61.0,2869,7.1,7.9,1,260,230
179.5,61.7,4712,7.3,0.6,1,220,193
171.2,60.4,3226,7.2,7.8,1,212,212
169.0,61.1,3941,7.2,10.5,6,270,210
171.4,54.7,3846,7.1,12.7,9,221,220
180.8,80.1,4405,7.2,13.1,3,261,242
173.4,68.9,3280,6.7,9.5,13,202,260
159.3,50.5,3024,7.5,11.2,7,256,208
179.0,67.0,4134,6.9,17.6,7,205,273
172.6,57.4,3957,7.2,14.2,3,241,238
173.9,59.3,4134,6.8,16.7,13,224,240
172.0,56.0,4134,6.9,23.1,10,240,242
170.2,54.6,2984,6.8,0.1,10,200,215
161.3,43.6,2533,7.5,8.1,5,258,220
163.9,49.6,2859,7.5,11.1,10,261,212
168.0,56.0,4134,7.0,23.3,9,225,220
171.2,55.8,3567,7.1,25.7,15,235,250
167.0,62.0,4430,7.5,16.9,5,249,235
170.0,51.0,2805,7.0,8.3,5,217,223
164.3,46.4,3562,9.0,14.5,10,282,160
170.4,61.2,4302,6.8,20.7,5,215,260
176.6,55.0,3382,6.5,10.9,14,224,250
167.7,71.4,4755,7.0,11.9,1,242,220
163.1,61.2,3457,7.3,17.1,4,243,240
167.5,53.3,3297,6.5,16.3,15,227,250
178.4,84.1,4874,7.5,1.3,2,258,210
172.0,46.0,2189,7.0,15.2,12,254,230
172.0,53.0,2085,7.4,2.9,10,300,230
178.6,62.7,3229,6.8,2.4,11,241,230
167.7,58.8,3652,7.0,17.2,10,238,210
176.2,54.6,4134,6.8,20.6,5,275,220
166.5,58.5,3737,7.4,8.8,6,265,220
171.0,52.0,4134,7.4,6.6,11,300,240
171.9,59.9,3712,7.0,4.0,7,257,230
168.6,50.0,3270,7.0,13.4,3,268,225
170.2,64.2,4395,6.7,16.1,3,240,243
173.1,56.4,3362,6.8,22.4,13,239,245
174.0,56.9,3648,6.9,10.9,4,222,225
177.2,63.6,2541,7.2,15.8,5,242,250
175.6,72.7,4134,6.6,11.6,6,260,240
176.6,62.8,3138,6.5,18.0,4,229,262
173.4,58.5,4134,6.6,20.4,1,242,250
177.6,59.8,4783,7.9,18.9,1,294,200
178.8,73.8,3602,6.8,21.3,3,243,225
163.3,62.1,3616,7.4,18.9,2,251,210
168.8,67.6,2745,6.9,26.0,5,240,225
167.9,56.4,4134,7.2,18.7,5,262,220
175.6,55.0,3318,7.3,7.1,8,247,225
163.9,58.5,4134,6.3,17.5,6,245,250
186.1,80.6,4134,7.0,19.2,1,255,210
170.4,53.3,4134,6.5,12.1,11,269,270
171.2,59.2,4097,6.5,20.3,13,221,255
163.1,55.1,3423,6.8,21.3,10,226,250
